Latitude, Longitude
37.7446137023, -122.4531059020
37.7897196011, -122.4191779976
37.7896211025, -122.4199542009
37.7897484013, -122.4200194010
37.7895878990, -122.4202155990
37.7821542014, -122.4508739018
37.7631722026, -122.4844073986
37.7631239005, -122.4855045003
37.7638212972, -122.4730333013
37.7712700990, -122.4173062013
37.7815110021, -122.4537612998
37.7637947992, -122.4736353007
37.7738334973, -122.4147769005
37.7729447027, -122.4158951973
37.7816991982, -122.4567376019
37.7635483992, -122.4757362024
37.7636631028, -122.4766313003
37.7721355975, -122.4164663010
37.7769599975, -122.4378915017
37.7799869989, -122.4839935002
37.7822438990, -122.4814341979
37.7819616021, -122.4846479983
37.7820738972, -122.4851950013
37.7764299986, -122.3972332978
37.7879839995, -122.3906718993
37.7531479996, -122.4206509997
37.7905679000, -122.4023659003
37.7828146004, -122.3934371003
37.7773043987, -122.4609344990
37.7772956983, -122.4611259976
37.7772016981, -122.4631949027
37.7772596002, -122.4649375004
37.7599487015, -122.4213022010
37.7597104990, -122.4214961973
37.7815761016, -122.4051825997
37.7811788999, -122.4046836977
37.7811451991, -122.4046414976
37.7830523279, -122.4061951392
37.7856672973, -122.4220828020
37.7856151004, -122.4224997011
37.7829946996, -122.4190676973
37.7825781972, -122.4162324012
37.7824508984, -122.4162521993
37.7823423975, -122.4171044991
37.7774521996, -122.3974728973
37.8054708009, -122.4067054016
37.7810177998, -122.4599180983
37.7426031016, -122.4789914989
37.7429248997, -122.4745426027
37.8050987002, -122.4052985997
37.7691473708, -122.4507016705
37.7653673001, -122.4499386993
37.7651891009, -122.4499027019
37.7681928006, -122.4204077010
37.7730521978, -122.4153703001
37.7974693020, -122.4092309975
37.7974326004, -122.4095208996
37.7789132995, -122.4318880026
37.7809849986, -122.4321714004
37.7722850022, -122.4147013013
37.7722245016, -122.4143325982
37.7747444984, -122.4040026010
37.7587265027, -122.4182728973
37.7539733992, -122.4170982015
37.7538263024, -122.4195435994
37.7536847030, -122.4203402158
37.7522544999, -122.4171333999
37.7521513019, -122.4190922004
37.7520959087, -122.4197465141
37.7908419994, -122.4326853004
37.7868351982, -122.4301137996
37.8006959994, -122.4376782996
37.8005553008, -122.4387897008
37.7999965017, -122.4431895015
37.8070192010, -122.4180989002
37.8002778989, -122.4399977007
37.8063496993, -122.4223932007
37.8075011996, -122.4142451023
37.8081504003, -122.4141770021
37.8061119997, -122.4221988020
37.8065047980, -122.4155337975
37.8068491993, -122.4156020989
37.8057318022, -122.4133058989
37.8053679996, -122.4162288026
37.7943219979, -122.4019826015
37.8058770997, -122.4154036992
37.7882194974, -122.4006894023
37.7807099995, -122.3964477011
37.7800876991, -122.3913417027
37.7784356986, -122.4117824991
37.7832811986, -122.4217681007
37.7841083025, -122.4117482004
37.7969044008, -122.4054441989
37.7430128985, -122.4784105995
37.7802040008, -122.4078952015
37.7836941804, -122.4149688869
37.7430261028, -122.4743507018
37.7794755106, -122.4066771327
37.7785459989, -122.4058187974
37.7811976028, -122.4051673000
37.7810383019, -122.4053689015
37.7819621867, -122.4125784002
37.7819048007, -122.4130296984
37.7819681008, -122.4136009027
37.7529615023, -122.4082513989
37.7802541022, -122.4066482984
37.7794636999, -122.4076493994
37.7817854022, -122.4122271147
37.8032726021, -122.4022244976
37.7822918993, -122.4121885018
37.7981773996, -122.3986320977
37.7987131988, -122.3985811022
37.7672724006, -122.4222203993
37.7961283986, -122.4054806993
37.7961630997, -122.4058498998
37.7961243027, -122.4061629974
37.7960946978, -122.4064225012
37.7831228980, -122.4140391980
37.7810175986, -122.4134669990
37.8030830984, -122.4027872977
37.8013529004, -122.4013647993
37.7738395993, -122.4163574983
37.7733010006, -122.4159750992
37.7919747018, -122.4228166991
37.7986064021, -122.3997671024
37.7758180068, -122.4143491164
37.7940400028, -122.4232331009
37.7951060020, -122.4231227000
37.7842886978, -122.4102919006
37.7535064992, -122.4909849015
37.7441373978, -122.4538388995
37.7442952011, -122.4536214003
37.7443248004, -122.4535761995
37.7442011221, -122.4533977540
37.7702004005, -122.4035535992
37.7537732002, -122.4904800986
37.7698111002, -122.4489627999
37.7940264017, -122.4213022010
37.7900287983, -122.4206544978
37.7904320014, -122.4205793009
37.7872515039, -122.4171436150
37.7871891034, -122.4176259153
37.7805960000, -122.4766700973
37.7916299988, -122.4202364978
37.7915089027, -122.4203426016
37.7867231992, -122.4233677981
37.7691979025, -122.4517610983
37.7648565014, -122.4494254978
37.7604403001, -122.4615450983
37.7801781007, -122.4798844007
37.7801151973, -122.4871328974
37.7801061002, -122.4873348006
37.7804789607, -122.4732373280
37.7700109024, -122.4473957976
37.7698678010, -122.4475418997
37.7698297975, -122.4488165022
37.7821036977, -122.4325334986
37.7742761233, -122.3951509369
37.7742340573, -122.3952021447
37.7996908025, -122.4427099002
37.8002626997, -122.4360636992
37.7736765993, -122.4113576987
37.7728881025, -122.4106738024
37.7766539016, -122.4252650977
37.7991725466, -122.4010866706
37.7993998041, -122.4011310171
37.7997589117, -122.4013692366
37.7720674974, -122.4120371022
37.7713639987, -122.4111551975
37.7711269026, -122.4108580981
37.7987490007, -122.3990852010
37.7988021978, -122.4357681980
37.7990651996, -122.4354075023
37.7717960019, -122.4137954020
37.7984241013, -122.4029112996
37.7807675999, -122.4230389984
37.7901176185, -122.4341515132
37.7908877981, -122.4341708028
37.7811891985, -122.4635422991
37.7716913008, -122.4078629983
37.7507289991, -122.4175825023
37.7925736000, -122.4341793020
37.7925661010, -122.4342380983
37.7923902989, -122.4214212016
37.7922730026, -122.4214967002
37.7899242983, -122.4337616989
37.7899145027, -122.4338394997
37.7867531002, -122.4333380998
37.7891974294, -122.4158107706
37.7490367991, -122.4189800003
37.7490020980, -122.4195518975
37.7874158014, -122.4334716012
37.7835932010, -122.4242485014
37.7869273991, -122.4249206015
37.7861543977, -122.4236200989
37.7854482000, -122.4238769987
37.7853385982, -122.4236526989
37.7851733015, -122.4230558013
37.7809243974, -122.4694059992
37.7885002018, -122.4223972016
37.7743345004, -122.4377747026
37.7852492024, -122.4318111015
37.7993719996, -122.4406327025
37.7992118997, -122.4418885016
37.7864896011, -122.4185563007
37.7853448008, -122.4321296976
37.7850667004, -122.4332095997
37.7851136000, -122.4339173005
37.7849647988, -122.4340232981
37.8029300001, -122.4138229002
37.7826190003, -122.4326377974
37.7684096013, -122.4186433998
37.8031967011, -122.4142124017
37.7994163007, -122.4093375986
37.7538857021, -122.4163042006
37.7804028028, -122.4183517990
37.7823436995, -122.4421716982
37.7638826974, -122.4681307988
37.7640043021, -122.4688703006
37.7639881977, -122.4692348016
37.7862981026, -122.4094629024
37.7849097018, -122.4396913980
37.7838416015, -122.4381377005
37.7239109033, -122.4359811153
37.7211797003, -122.4376625025
37.7726158024, -122.4212555976
37.7725219977, -122.4211373010
37.7867554025, -122.4513463003
37.7867648014, -122.4512720981
37.7157343019, -122.4416867995
37.7689747381, -122.4534059467
37.7139872004, -122.4434188974
37.7277804994, -122.4032514987
37.7808663041, -122.4084208198
37.7604471006, -122.4613915977
37.7643482004, -122.4578170010
37.7800361001, -122.4829583017
37.7328978021, -122.3915091005
37.7352673997, -122.3903775995
37.7350059011, -122.3904685990
37.7799749010, -122.4039101989
37.7959063006, -122.4049999022
37.7334779025, -122.3910090976
37.7334682018, -122.4331595988
37.7335398000, -122.4335205012
37.7976698027, -122.4003884976
37.7517960992, -122.4297529028
37.7517820009, -122.4295971000
37.7934828018, -122.4049386025
37.7853691027, -122.4180197974
37.7863099993, -122.4180512016
37.7866653976, -122.4181210005
37.7637514983, -122.4216664002
37.7622866993, -122.4217428991
37.7830027015, -122.4158498009
37.7393745993, -122.4672172998
37.7394914989, -122.4674398003
37.7846050979, -122.4193933007
37.7605314002, -122.4215747972
37.7440884978, -122.4211903975
37.7721459017, -122.4045046994
37.7774692987, -122.4000369997
37.7770749022, -122.3992377014
37.8054429003, -122.4229622983
37.8054945999, -122.4225556978
37.7808984973, -122.3949492012
37.7810217001, -122.3947932978
37.7808160026, -122.3947839995
37.7820834023, -122.4818827973
37.7763167982, -122.3973770977
37.7763345008, -122.3973546007
37.7767780990, -122.3970559982
37.7769516994, -122.3968346992
37.7524718986, -122.4205863026
37.7833410007, -122.3937905987
37.7773757008, -122.4623937995
37.7773378984, -122.4632242003
37.7774945944, -122.3958801679
37.7876039975, -122.4143503008
37.7563244001, -122.4209551008
37.7557249990, -122.4211146028
37.7557237026, -122.4208976009
37.7550064017, -122.4210456980
37.7822629985, -122.4187602994
37.7952614025, -122.4058596005
37.7922185984, -122.4059325007
37.8013006979, -122.4095030014
37.7824679025, -122.4225086977
37.7796782990, -122.4028080010
37.8012919975, -122.4111174007
37.7810603016, -122.4207406973
37.7809188989, -122.4218507015
37.8009124984, -122.4093425998
37.7985815973, -122.4071147011
37.7989893992, -122.4071983022
37.7772574992, -122.4214551986
37.7800412019, -122.4211912022
37.7930871983, -122.4061112979
37.7981635698, -122.4265515577
37.7995007009, -122.4073012990
37.7813052990, -122.4206598007
37.7910218024, -122.4326712021
37.7852119979, -122.4314968025
37.7857813024, -122.4312858020
37.7403189995, -122.4661613980
37.7401256011, -122.4663641003
37.7995144025, -122.4106167999
37.7958465991, -122.4084052012
37.7986071006, -122.4081278999
37.7986940992, -122.4082471018
37.7986025018, -122.4090223999
37.7950180982, -122.4071543028
37.7959858001, -122.4034699981
37.7382724014, -122.4685266984
37.7893702992, -122.4229979997
37.7868129023, -122.4204753989
37.7966459979, -122.4101891999
37.7995908053, -122.3999799192
37.7780878999, -122.4165499021
37.7781484005, -122.4165615027
37.7928464980, -122.4077221991
37.7939226002, -122.4078033973
37.7939702989, -122.4078131986
37.7944777002, -122.4079142005
37.7428133980, -122.4829486010
37.7855138023, -122.4211846979
37.7834955015, -122.4196263009
37.7948567019, -122.4091383998
37.7767902975, -122.4107435008
37.7785520003, -122.4116351006
37.7883251988, -122.4004280993
37.7883900021, -122.4004737024
37.7923130010, -122.3988926017
37.7806644020, -122.3934126028
37.7533719026, -122.4904520975
37.7930130017, -122.4211020020
37.7964946990, -122.4035707989
37.7541104992, -122.4776885991
37.7541069005, -122.4777697974
37.7540971999, -122.4779913982
37.7649900977, -122.4323379991
37.7645299983, -122.4324786027
37.7951367022, -122.4211483986
37.7995948018, -122.4224271027
37.7891690039, -122.4160354156
37.7540351012, -122.4789653977
37.7538474974, -122.4796005001
37.7648232979, -122.4332331025
37.7644745995, -122.4331995973
37.7901536998, -122.4221222975
37.7863085017, -122.4245048982
37.7863006004, -122.4245676004
37.7871675060, -122.4102222193
37.7871577003, -122.4102988017
37.7872369987, -122.4161761978
37.7943896008, -122.4080563017
37.7296312012, -122.4688401983
37.7854493008, -122.4193002001
37.7971111991, -122.4035814998
37.7313379020, -122.4726760981
37.7314341989, -122.4728907978
37.7314748008, -122.4729810988
37.7317116008, -122.4735082982
37.7663367008, -122.4077435003
37.7317923017, -122.4736881012
37.7318052993, -122.4737170020
37.7319043007, -122.4739374013
37.7323120021, -122.4744237976
37.7688132011, -122.4221554005
37.7859229007, -122.4190022011
37.7860607997, -122.4188942981
37.7206463989, -122.4760229026
37.7676558000, -122.4068128017
37.7852710009, -122.4207005982
37.7846021072, -122.4219396170
37.7815890991, -122.3965156001
37.7802387019, -122.3982198981
37.7216308982, -122.4805780982
37.7727573001, -122.4192517975
37.7844493006, -122.4196442996
37.7803052989, -122.3902842977
37.7841562022, -122.3921217003
37.7838971008, -122.3924491980
37.7253544022, -122.4627385025
37.7751755015, -122.4132378993
37.7931915977, -122.4213718993
37.7874374994, -122.4133838003
37.7878060014, -122.4133054015
37.7974207987, -122.4007351005
37.7749490001, -122.4153566991
37.7801733007, -122.4799905994
37.7787528028, -122.4162959025
37.7640113988, -122.4557134004
37.7639726017, -122.4558507015
37.7431976021, -122.4704403987
37.7433348977, -122.4710729977
37.7786198993, -122.4179750995
37.7866958016, -122.4402720013
37.7228887983, -122.4355918986
37.7215606019, -122.4369852000
37.7214094986, -122.4369374008
37.7641434976, -122.4656983984
37.7159263023, -122.4402679168
37.7160245002, -122.4399594010
37.7158511010, -122.4395729003
37.7157018975, -122.4397675001
37.7969842021, -122.3971910977
37.7843547025, -122.4163362027
37.7843246003, -122.4165710022
37.7842483026, -122.4171657988
37.7730383006, -122.4376655982
37.7970830024, -122.3988560007
37.7969290995, -122.3991469980
37.7815572982, -122.4156938975
37.7938970019, -122.4062723980
37.7839810987, -122.4158942976
37.7844229982, -122.4176682995
37.7888293982, -122.4232622978
37.7888122992, -122.4233958998
37.7847292003, -122.4316352994
37.7858210997, -122.4283417982
37.7806576014, -122.4692855009
37.7929611010, -122.4231480022
37.7892863014, -122.4136005004
37.7479370990, -122.4201520977
37.7736758002, -122.4140534026
37.7735957977, -122.4139530991
37.7825295989, -122.4056193975
37.7815551021, -122.3918648005
37.7484200028, -122.4179848001
37.7459903014, -122.4195111000
37.7458492004, -122.4198297017
37.7880744011, -122.3933435024
37.7849766006, -122.3944760987
37.7809138027, -122.3907597975
37.7918741022, -122.4043472984
37.7733477996, -122.4180754979
37.7911693015, -122.4004009978
37.7928259009, -122.4024862980
37.7936661978, -122.3969731011
37.7734205992, -122.4183909983
37.7417976008, -122.4224450008
37.7862327014, -122.3999595006
37.7852306952, -122.4103897733
37.7852367022, -122.4403817986
37.7853058976, -122.4389894975
37.7245549977, -122.4597695989
37.7245260019, -122.4596296993
37.7732400027, -122.4189486017
37.7840709974, -122.4093209018
37.7811734014, -122.3930748009
37.7980495979, -122.4058426020
37.7805778001, -122.4652597008
37.7959546027, -122.3994682987
37.7921186973, -122.3936608021
37.7922366028, -122.3935523012
37.7914980006, -122.3928826989
37.7758067985, -122.4378552024
37.7772013013, -122.4381394998
37.7942090993, -122.4204677993
37.7940684007, -122.4224236996
37.7880378001, -122.4214367026
37.7856387989, -122.4231481978
37.7699791015, -122.4466693995
37.7912999977, -122.4207550974
37.7913558994, -122.4207664018
37.7806089976, -122.4763826986
37.7933878013, -122.4213301015
37.7939164982, -122.4212800001
37.7939739981, -122.4214484987
37.7944091027, -122.4215364025
37.7947157015, -122.4215983001
37.7916881022, -122.4197751020
37.7915783999, -122.4197908991
37.7871273064, -122.4181025159
37.7695146994, -122.4512868000
37.7694701020, -122.4516366997
37.7692096987, -122.4527023022
37.7805558004, -122.4775587020
37.7914123991, -122.4211078973
37.7871628021, -122.4234568027
37.7872076006, -122.4234658999
37.7668157992, -122.4219598004
37.7700243973, -122.3858858996
37.7963094980, -122.4084371978
37.7825448987, -122.3931004998
37.7728123021, -122.4211722982
37.7487245005, -122.4160132983
37.7759015978, -122.4236984977
37.7759386011, -122.4234077015
37.7821531006, -122.4241280981
37.7820365977, -122.4241045003
37.7841525980, -122.4243616012
37.7844092016, -122.4244135019
37.7848700085, -122.4132409340
37.7847925094, -122.4138495328
37.7846408082, -122.4150544314
37.7846231112, -122.4151931352
37.7855497998, -122.4163716973
37.7857698024, -122.4164152999
37.7812362992, -122.4697341004
37.7693488997, -122.4496489984
37.7698936005, -122.4503473004
37.7724423026, -122.4148984996
37.7800316018, -122.4004150012
37.7816050974, -122.4007917007
37.7815919992, -122.4007751995
37.7762915016, -122.3976735991
37.7765862987, -122.3972976987
37.7775304028, -122.3976903015
37.7736653005, -122.4137474016
37.7960981009, -122.3992284981
37.7993788001, -122.4225402975
37.7817495008, -122.4578514003
37.7636662991, -122.4765580983
37.7707538017, -122.4121592992
37.7943711997, -122.4200395008
37.7880997983, -122.4202640017
37.7380754993, -122.4687605982
37.7378776026, -122.4693499019
37.7777435993, -122.4089366977
37.7774883983, -122.4086166990
